DATE,,,,M2,,,,,
6,24,1985,,2418,,,,,
7,1,1985,,2425.3,,,,,
7,8,1985,,2422.9,,,,,
7,15,1985,,2427.3,,,,,
7,22,1985,,2430.1,,,,,
7,29,1985,,2432,,,,,
8,5,1985,,2435.3,,,,,
8,12,1985,,2437.4,,,,,
8,19,1985,,2438.8,,,,,
8,26,1985,,2442.3,,,,,
9,2,1985,,2441.9,,,,,
9,9,1985,,2444.6,,,,,
9,16,1985,,2446.7,,,,,
9,23,1985,,2450.2,,,,,
9,30,1985,,2462.1,,,,,
10,7,1985,,2460.8,,,,,
10,14,1985,,2461.4,,,,,
10,21,1985,,2467.1,,,,,
10,28,1985,,2467.8,,,,,
11,4,1985,,2469.8,,,,,
11,11,1985,,2470.2,,,,,
11,18,1985,,2473.6,,,,,
11,25,1985,,2479.5,,,,,
12,2,1985,,2482.6,,,,,
12,9,1985,,2486.8,,,,,
12,16,1985,,2489.6,,,,,
12,23,1985,,2495.1,,,,,
12,30,1985,,2494.3,,,,,
1,6,1986,,2501.2,,,,,
1,13,1986,,2499.6,,,,,
1,20,1986,,2503.7,,,,,
1,27,1986,,2509.1,,,,,
2,3,1986,,2505.7,,,,,
2,10,1986,,2510.6,,,,,
2,17,1986,,2512.6,,,,,
2,24,1986,,2517.8,,,,,
3,3,1986,,2521,,,,,
3,10,1986,,2528.8,,,,,
3,17,1986,,2535.3,,,,,
3,24,1986,,2541,,,,,
3,31,1986,,2547.8,,,,,
4,7,1986,,2553.7,,,,,
4,14,1986,,2555.4,,,,,
4,21,1986,,2562.4,,,,,
4,28,1986,,2568.9,,,,,
5,5,1986,,2575.8,,,,,
5,12,1986,,2580.3,,,,,
5,19,1986,,2585.2,,,,,
5,26,1986,,2591.2,,,,,
6,2,1986,,2594.2,,,,,
6,9,1986,,2601.7,,,,,
6,16,1986,,2609.6,,,,,
6,23,1986,,2615.2,,,,,
6,30,1986,,2620.2,,,,,
7,7,1986,,2624,,,,,
7,14,1986,,2629.4,,,,,
7,21,1986,,2635.1,,,,,
7,28,1986,,2638.9,,,,,
8,4,1986,,2643.3,,,,,
8,11,1986,,2647.8,,,,,
8,18,1986,,2650.5,,,,,
8,25,1986,,2653.5,,,,,
9,1,1986,,2660.9,,,,,
9,8,1986,,2663.4,,,,,
9,15,1986,,2665.6,,,,,
9,22,1986,,2674.8,,,,,
9,29,1986,,2680.3,,,,,
10,6,1986,,2683.1,,,,,
10,13,1986,,2683.9,,,,,
10,20,1986,,2689.6,,,,,
10,27,1986,,2693.8,,,,,
11,3,1986,,2694.9,,,,,
11,10,1986,,2698.3,,,,,
11,17,1986,,2702.4,,,,,
11,24,1986,,2703.5,,,,,
12,1,1986,,2714,,,,,
12,8,1986,,2713.1,,,,,
12,15,1986,,2719.1,,,,,
12,22,1986,,2730.6,,,,,
12,29,1986,,2744.1,,,,,
1,5,1987,,2757.9,,,,,
1,12,1987,,2745,,,,,
1,19,1987,,2742,,,,,
1,26,1987,,2745.2,,,,,
2,2,1987,,2742.7,,,,,
2,9,1987,,2741.2,,,,,
2,16,1987,,2741.3,,,,,
2,23,1987,,2742.6,,,,,
3,2,1987,,2744.3,,,,,
3,9,1987,,2748.2,,,,,
3,16,1987,,2752,,,,,
3,23,1987,,2752.1,,,,,
3,30,1987,,2755.4,,,,,
4,6,1987,,2757.6,,,,,
4,13,1987,,2758.7,,,,,
4,20,1987,,2771.5,,,,,
4,27,1987,,2773.5,,,,,
5,4,1987,,2768.4,,,,,
5,11,1987,,2763,,,,,
5,18,1987,,2764.6,,,,,
5,25,1987,,2770,,,,,
6,1,1987,,2773.2,,,,,
6,8,1987,,2769.8,,,,,
6,15,1987,,2771,,,,,
6,22,1987,,2773,,,,,
6,29,1987,,2772.8,,,,,
7,6,1987,,2778.8,,,,,
7,13,1987,,2773.3,,,,,
7,20,1987,,2777.5,,,,,
7,27,1987,,2781.1,,,,,
8,3,1987,,2779.1,,,,,
8,10,1987,,2782.8,,,,,
8,17,1987,,2783.8,,,,,
8,24,1987,,2785.2,,,,,
8,31,1987,,2785.1,,,,,
9,7,1987,,2784.5,,,,,
9,14,1987,,2790.6,,,,,
9,21,1987,,2795,,,,,
9,28,1987,,2797.4,,,,,
10,5,1987,,2804.3,,,,,
10,12,1987,,2800.8,,,,,
10,19,1987,,2809.3,,,,,
10,26,1987,,2827.2,,,,,
11,2,1987,,2819.3,,,,,
11,9,1987,,2815.9,,,,,
11,16,1987,,2816.2,,,,,
11,23,1987,,2817.1,,,,,
11,30,1987,,2817.8,,,,,
12,7,1987,,2820.8,,,,,
12,14,1987,,2823.5,,,,,
12,21,1987,,2826.4,,,,,
12,28,1987,,2828.6,,,,,
1,4,1988,,2830,,,,,
1,11,1988,,2836,,,,,
1,18,1988,,2846.9,,,,,
1,25,1988,,2854.8,,,,,
2,1,1988,,2863.2,,,,,
2,8,1988,,2862.3,,,,,
2,15,1988,,2867.9,,,,,
2,22,1988,,2875,,,,,
2,29,1988,,2875.3,,,,,
3,7,1988,,2882.4,,,,,
3,14,1988,,2889.4,,,,,
3,21,1988,,2897.4,,,,,
3,28,1988,,2901.5,,,,,
4,4,1988,,2905.1,,,,,
4,11,1988,,2909.4,,,,,
4,18,1988,,2912.1,,,,,
4,25,1988,,2920,,,,,
5,2,1988,,2917.4,,,,,
5,9,1988,,2918.3,,,,,
5,16,1988,,2922.7,,,,,
5,23,1988,,2927,,,,,
5,30,1988,,2929.5,,,,,
6,6,1988,,2935.2,,,,,
6,13,1988,,2937.5,,,,,
6,20,1988,,2944.8,,,,,
6,27,1988,,2949.1,,,,,
7,4,1988,,2947.5,,,,,
7,11,1988,,2951.2,,,,,
7,18,1988,,2953.4,,,,,
7,25,1988,,2956.4,,,,,
8,1,1988,,2959.7,,,,,
8,8,1988,,2957.2,,,,,
8,15,1988,,2959.4,,,,,
8,22,1988,,2960.7,,,,,
8,29,1988,,2961.3,,,,,
9,5,1988,,2960.6,,,,,
9,12,1988,,2959.7,,,,,
9,19,1988,,2963.5,,,,,
9,26,1988,,2965.7,,,,,
10,3,1988,,2962.9,,,,,
10,10,1988,,2965.6,,,,,
10,17,1988,,2970.5,,,,,
10,24,1988,,2970.2,,,,,
10,31,1988,,2973.4,,,,,
11,7,1988,,2980,,,,,
11,14,1988,,2983.2,,,,,
11,21,1988,,2986.4,,,,,
11,28,1988,,2989.5,,,,,
12,5,1988,,2988.1,,,,,
12,12,1988,,2990.1,,,,,
12,19,1988,,2990.3,,,,,
12,26,1988,,2990.6,,,,,
1,2,1989,,2995.3,,,,,
1,9,1989,,2994.9,,,,,
1,16,1989,,2995.8,,,,,
1,23,1989,,2995.8,,,,,
1,30,1989,,2990.4,,,,,
2,6,1989,,2988.7,,,,,
2,13,1989,,2986.4,,,,,
2,20,1989,,2988.2,,,,,
2,27,1989,,2989.9,,,,,
3,6,1989,,2998.5,,,,,
3,13,1989,,2997,,,,,
3,20,1989,,3000.7,,,,,
3,27,1989,,3003.9,,,,,
4,3,1989,,3001.8,,,,,
4,10,1989,,3002.6,,,,,
4,17,1989,,3005.2,,,,,
4,24,1989,,3010.1,,,,,
5,1,1989,,3010.4,,,,,
5,8,1989,,3003.2,,,,,
5,15,1989,,3005.5,,,,,
5,22,1989,,3007,,,,,
5,29,1989,,3011,,,,,
6,5,1989,,3016.3,,,,,
6,12,1989,,3020.2,,,,,
6,19,1989,,3025.2,,,,,
6,26,1989,,3032,,,,,
7,3,1989,,3038.3,,,,,
7,10,1989,,3049.3,,,,,
7,17,1989,,3051.9,,,,,
7,24,1989,,3055.2,,,,,
7,31,1989,,3058.2,,,,,
8,7,1989,,3065.9,,,,,
8,14,1989,,3069.7,,,,,
8,21,1989,,3074.1,,,,,
8,28,1989,,3076.8,,,,,
9,4,1989,,3077.6,,,,,
9,11,1989,,3084.1,,,,,
9,18,1989,,3087.9,,,,,
9,25,1989,,3092.4,,,,,
10,2,1989,,3100.5,,,,,
10,9,1989,,3106.9,,,,,
10,16,1989,,3113.1,,,,,
10,23,1989,,3118.2,,,,,
10,30,1989,,3120.3,,,,,
11,6,1989,,3128.1,,,,,
11,13,1989,,3130.9,,,,,
11,20,1989,,3133.9,,,,,
11,27,1989,,3140.4,,,,,
12,4,1989,,3143.6,,,,,
12,11,1989,,3147.6,,,,,
12,18,1989,,3151.7,,,,,
12,25,1989,,3158.8,,,,,
1,1,1990,,3162.6,,,,,
1,8,1990,,3165.4,,,,,
1,15,1990,,3165.7,,,,,
1,22,1990,,3167.7,,,,,
1,29,1990,,3168.9,,,,,
2,5,1990,,3176.7,,,,,
2,12,1990,,3178.3,,,,,
2,19,1990,,3181.2,,,,,
2,26,1990,,3186.5,,,,,
3,5,1990,,3187.8,,,,,
3,12,1990,,3188.6,,,,,
3,19,1990,,3189.9,,,,,
3,26,1990,,3195.5,,,,,
4,2,1990,,3197.7,,,,,
4,9,1990,,3199.1,,,,,
4,16,1990,,3201.7,,,,,
4,23,1990,,3204.1,,,,,
4,30,1990,,3207.2,,,,,
5,7,1990,,3200.3,,,,,
5,14,1990,,3201.1,,,,,
5,21,1990,,3202.6,,,,,
5,28,1990,,3202.2,,,,,
6,4,1990,,3207,,,,,
6,11,1990,,3209.8,,,,,
6,18,1990,,3214.8,,,,,
6,25,1990,,3218.2,,,,,
7,2,1990,,3224.9,,,,,
7,9,1990,,3220.4,,,,,
7,16,1990,,3226.2,,,,,
7,23,1990,,3225.9,,,,,
7,30,1990,,3229.3,,,,,
8,6,1990,,3232.3,,,,,
8,13,1990,,3241.2,,,,,
8,20,1990,,3245.5,,,,,
8,27,1990,,3247.6,,,,,
9,3,1990,,3251.6,,,,,
9,10,1990,,3253.7,,,,,
9,17,1990,,3253.6,,,,,
9,24,1990,,3255.5,,,,,
10,1,1990,,3263.5,,,,,
10,8,1990,,3261.4,,,,,
10,15,1990,,3260.4,,,,,
10,22,1990,,3257.7,,,,,
10,29,1990,,3260.8,,,,,
11,5,1990,,3260.6,,,,,
11,12,1990,,3262.3,,,,,
11,19,1990,,3264.7,,,,,
11,26,1990,,3268.2,,,,,
12,3,1990,,3258.4,,,,,
12,10,1990,,3267,,,,,
12,17,1990,,3271.5,,,,,
12,24,1990,,3276.9,,,,,
12,31,1990,,3281.5,,,,,
1,7,1991,,3280.9,,,,,
1,14,1991,,3283.3,,,,,
1,21,1991,,3289.7,,,,,
1,28,1991,,3295,,,,,
2,4,1991,,3299.4,,,,,
2,11,1991,,3304.4,,,,,
2,18,1991,,3303.6,,,,,
2,25,1991,,3307.3,,,,,
3,4,1991,,3312.8,,,,,
3,11,1991,,3316.7,,,,,
3,18,1991,,3319.8,,,,,
3,25,1991,,3327.7,,,,,
4,1,1991,,3332.7,,,,,
4,8,1991,,3331.2,,,,,
4,15,1991,,3335.1,,,,,
4,22,1991,,3332.4,,,,,
4,29,1991,,3332.2,,,,,
5,6,1991,,3338,,,,,
5,13,1991,,3343.3,,,,,
5,20,1991,,3346.1,,,,,
5,27,1991,,3346,,,,,
6,3,1991,,3342.4,,,,,
6,10,1991,,3351.4,,,,,
6,17,1991,,3352.1,,,,,
6,24,1991,,3351.4,,,,,
7,1,1991,,3359.4,,,,,
7,8,1991,,3355.3,,,,,
7,15,1991,,3357.1,,,,,
7,22,1991,,3357,,,,,
7,29,1991,,3355.5,,,,,
8,5,1991,,3354.7,,,,,
8,12,1991,,3354.6,,,,,
8,19,1991,,3353.4,,,,,
8,26,1991,,3358.6,,,,,
9,2,1991,,3353.6,,,,,
9,9,1991,,3356.4,,,,,
9,16,1991,,3355.3,,,,,
9,23,1991,,3354.4,,,,,
9,30,1991,,3353.8,,,,,
10,7,1991,,3356.9,,,,,
10,14,1991,,3358.2,,,,,
10,21,1991,,3362.4,,,,,
10,28,1991,,3363.2,,,,,
11,4,1991,,3360.4,,,,,
11,11,1991,,3365.2,,,,,
11,18,1991,,3365,,,,,
11,25,1991,,3366.5,,,,,
12,2,1991,,3369.4,,,,,
12,9,1991,,3372.3,,,,,
12,16,1991,,3379.5,,,,,
12,23,1991,,3371.1,,,,,
12,30,1991,,3367.6,,,,,
1,6,1992,,3365.7,,,,,
1,13,1992,,3374.6,,,,,
1,20,1992,,3381.4,,,,,
1,27,1992,,3393.2,,,,,
2,3,1992,,3392.6,,,,,
2,10,1992,,3398.5,,,,,
2,17,1992,,3400.4,,,,,
2,24,1992,,3402.1,,,,,
3,2,1992,,3400.8,,,,,
3,9,1992,,3404.3,,,,,
3,16,1992,,3406.8,,,,,
3,23,1992,,3403.7,,,,,
3,30,1992,,3400.7,,,,,
4,6,1992,,3399.9,,,,,
4,13,1992,,3401.2,,,,,
4,20,1992,,3397.3,,,,,
4,27,1992,,3399,,,,,
5,4,1992,,3399,,,,,
5,11,1992,,3400.5,,,,,
5,18,1992,,3397.9,,,,,
5,25,1992,,3396.6,,,,,
6,1,1992,,3397.1,,,,,
6,8,1992,,3393.3,,,,,
6,15,1992,,3396,,,,,
6,22,1992,,3393.8,,,,,
6,29,1992,,3388.6,,,,,
7,6,1992,,3390.4,,,,,
7,13,1992,,3393.1,,,,,
7,20,1992,,3394.4,,,,,
7,27,1992,,3395.9,,,,,
8,3,1992,,3391.6,,,,,
8,10,1992,,3396.2,,,,,
8,17,1992,,3396.5,,,,,
8,24,1992,,3398.2,,,,,
8,31,1992,,3404.8,,,,,
9,7,1992,,3402.4,,,,,
9,14,1992,,3408,,,,,
9,21,1992,,3411.7,,,,,
9,28,1992,,3415.6,,,,,
10,5,1992,,3412.9,,,,,
10,12,1992,,3422.3,,,,,
10,19,1992,,3420.7,,,,,
10,26,1992,,3428.5,,,,,
11,2,1992,,3430.2,,,,,
11,9,1992,,3429.8,,,,,
11,16,1992,,3427.6,,,,,
11,23,1992,,3420.8,,,,,
11,30,1992,,3423.7,,,,,
12,7,1992,,3427.1,,,,,
12,14,1992,,3427.8,,,,,
12,21,1992,,3421,,,,,
12,28,1992,,3422.5,,,,,
1,4,1993,,3418.1,,,,,
1,11,1993,,3421.3,,,,,
1,18,1993,,3415.9,,,,,
1,25,1993,,3414.7,,,,,
2,1,1993,,3414.1,,,,,
2,8,1993,,3409.2,,,,,
2,15,1993,,3413.7,,,,,
2,22,1993,,3414.9,,,,,
3,1,1993,,3413.9,,,,,
3,8,1993,,3410.7,,,,,
3,15,1993,,3410.3,,,,,
3,22,1993,,3408.9,,,,,
3,29,1993,,3409,,,,,
4,5,1993,,3408.3,,,,,
4,12,1993,,3409.2,,,,,
4,19,1993,,3404.3,,,,,
4,26,1993,,3410.4,,,,,
5,3,1993,,3424.9,,,,,
5,10,1993,,3436.7,,,,,
5,17,1993,,3436.4,,,,,
5,24,1993,,3433.6,,,,,
5,31,1993,,3444.8,,,,,
6,7,1993,,3443.9,,,,,
6,14,1993,,3445.4,,,,,
6,21,1993,,3441.5,,,,,
6,28,1993,,3437.5,,,,,
7,5,1993,,3435.3,,,,,
7,12,1993,,3442.9,,,,,
7,19,1993,,3442.4,,,,,
7,26,1993,,3441.5,,,,,
8,2,1993,,3442.8,,,,,
8,9,1993,,3446,,,,,
8,16,1993,,3446.7,,,,,
8,23,1993,,3443.2,,,,,
8,30,1993,,3444,,,,,
9,6,1993,,3446.9,,,,,
9,13,1993,,3452.3,,,,,
9,20,1993,,3452.9,,,,,
9,27,1993,,3452.7,,,,,
10,4,1993,,3452.5,,,,,
10,11,1993,,3457,,,,,
10,18,1993,,3452.6,,,,,
10,25,1993,,3452.8,,,,,
11,1,1993,,3463.9,,,,,
11,8,1993,,3465.8,,,,,
11,15,1993,,3472.2,,,,,
11,22,1993,,3470,,,,,
11,29,1993,,3468.8,,,,,
12,6,1993,,3475.4,,,,,
12,13,1993,,3477,,,,,
12,20,1993,,3472.7,,,,,
12,27,1993,,3473.8,,,,,
1,3,1994,,3466.5,,,,,
1,10,1994,,3472.6,,,,,
1,17,1994,,3476.8,,,,,
1,24,1994,,3475.9,,,,,
1,31,1994,,3472.8,,,,,
2,7,1994,,3473.4,,,,,
2,14,1994,,3477.4,,,,,
2,21,1994,,3474.3,,,,,
2,28,1994,,3473,,,,,
3,7,1994,,3476.9,,,,,
3,14,1994,,3482.3,,,,,
3,21,1994,,3480.7,,,,,
3,28,1994,,3476.3,,,,,
4,4,1994,,3478.3,,,,,
4,11,1994,,3481.8,,,,,
4,18,1994,,3474.7,,,,,
4,25,1994,,3478.7,,,,,
5,2,1994,,3487.5,,,,,
5,9,1994,,3492.7,,,,,
5,16,1994,,3491.4,,,,,
5,23,1994,,3489.7,,,,,
5,30,1994,,3485.3,,,,,
